,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
256,2/3/2008,Livorno,Catania,1,0,H,0,0,D,13,13,3,2,20,27,5,7,2,4,0,0
257,2/3/2008,Napoli,Inter,1,0,H,1,0,H,17,7,5,2,13,16,6,4,4,3,0,0
258,2/3/2008,Reggina,Palermo,0,0,D,0,0,D,8,8,5,1,24,26,4,1,3,2,0,0
259,2/3/2008,Sampdoria,Torino,2,2,D,1,1,D,18,9,6,4,26,33,4,2,4,3,1,0
260,2/3/2008,Udinese,Atalanta,2,0,H,2,0,H,11,8,4,1,24,22,5,4,4,2,0,0
261,8/3/2008,Inter,Reggina,2,0,H,2,0,H,10,20,3,8,16,13,2,12,1,4,0,0
262,8/3/2008,Palermo,Udinese,1,1,D,1,0,H,18,7,9,3,25,23,10,2,2,2,0,0
263,9/3/2008,Catania,Cagliari,2,1,H,1,1,D,14,11,8,4,26,16,9,1,3,3,0,0
264,9/3/2008,Empoli,Milan,1,3,A,1,1,D,12,15,2,7,19,18,3,1,2,1,0,0
265,9/3/2008,Genoa,Juventus,0,2,A,0,2,A,12,11,2,4,20,21,3,6,3,4,0,0
266,9/3/2008,Lazio,Livorno,2,0,H,2,0,H,16,9,10,2,19,26,7,3,1,3,0,0
267,9/3/2008,Napoli,Roma,0,2,A,0,1,A,15,17,3,6,23,23,6,7,3,0,0,0
268,9/3/2008,Parma,Sampdoria,1,2,A,0,1,A,17,6,4,3,28,24,5,0,4,5,0,0
269,9/3/2008,Siena,Fiorentina,1,0,H,0,0,D,11,16,1,1,21,20,2,7,2,1,1,0
270,9/3/2008,Torino,Atalanta,1,0,H,1,0,H,10,9,2,3,29,15,12,2,3,2,0,1
271,15/03/08,Roma,Milan,2,1,H,0,0,D,14,16,4,6,9,16,5,4,0,3,0,0
272,15/03/08,Udinese,Lazio,2,2,D,0,1,A,11,12,5,5,23,10,8,7,3,1,0,0
273,16/03/08,Atalanta,Empoli,4,1,H,2,0,H,11,14,7,4,15,17,2,10,3,1,0,0
274,16/03/08,Cagliari,Torino,3,0,H,2,0,H,13,9,5,1,22,21,9,8,2,2,0,0
275,16/03/08,Fiorentina,Genoa,3,1,H,2,0,H,10,20,6,8,19,19,4,4,2,4,0,0
276,16/03/08,Inter,Palermo,2,1,H,2,1,H,14,10,6,4,23,14,3,2,2,2,0,0
277,16/03/08,Juventus,Napoli,1,0,H,0,0,D,20,7,4,2,22,23,6,4,1,5,0,0
278,16/03/08,Livorno,Parma,1,1,D,1,0,H,8,11,2,4,19,26,4,3,1,0,0,0
279,16/03/08,Reggina,Siena,4,0,H,3,0,H,16,12,9,0,20,18,6,1,2,2,0,0
280,16/03/08,Sampdoria,Catania,3,1,H,0,0,D,16,7,4,2,30,32,9,2,3,4,0,0
281,19/03/08,Cagliari,Atalanta,1,0,H,1,0,H,8,12,3,3,20,23,4,4,4,1,0,1
282,19/03/08,Catania,Siena,0,0,D,0,0,D,13,12,4,4,30,16,10,2,2,3,0,0
283,19/03/08,Empoli,Juventus,0,0,D,0,0,D,7,8,1,2,16,24,2,7,4,3,0,0
284,19/03/08,Genoa,Inter,1,1,D,0,1,A,21,4,6,1,18,19,10,4,2,2,0,1
285,19/03/08,Lazio,Roma,3,2,H,1,1,D,18,14,3,3,16,18,6,8,3,3,0,0
286,19/03/08,Livorno,Reggina,1,1,D,0,1,A,24,3,11,1,20,25,11,2,2,4,0,0
287,19/03/08,Milan,Sampdoria,1,2,A,0,2,A,15,7,4,4,15,19,9,1,1,2,0,1
288,19/03/08,Napoli,Fiorentina,2,0,H,2,0,H,10,12,7,3,14,19,5,6,5,3,0,0
289,19/03/08,Parma,Palermo,2,1,H,0,0,D,16,9,4,2,14,18,5,1,1,0,1,1
290,19/03/08,Torino,Udinese,0,1,A,0,1,A,18,6,6,2,21,22,9,3,2,1,0,0
291,22/03/08,Atalanta,Catania,0,0,D,0,0,D,9,7,4,3,23,20,1,3,2,1,0,0
292,22/03/08,Fiorentina,Lazio,1,0,H,0,0,D,16,6,5,2,19,17,5,2,4,3,0,1
293,22/03/08,Inter,Juventus,1,2,A,0,0,D,13,22,3,8,16,31,6,5,3,2,0,0
294,22/03/08,Palermo,Genoa,2,3,A,1,1,D,28,10,8,6,17,27,9,7,5,2,0,0
295,22/03/08,Reggina,Napoli,1,1,D,0,0,D,12,8,2,3,21,27,4,3,1,3,0,0
296,22/03/08,Roma,Empoli,2,1,H,1,0,H,13,12,3,2,15,13,8,4,3,3,1,0
297,22/03/08,Sampdoria,Cagliari,1,1,D,0,1,A,10,10,3,3,24,27,3,4,3,4,0,0
298,22/03/08,Siena,Parma,2,0,H,0,0,D,14,7,4,2,23,20,2,4,1,3,0,0
299,22/03/08,Torino,Milan,0,1,A,0,0,D,9,21,1,9,27,21,4,5,2,2,0,0
300,22/03/08,Udinese,Livorno,2,0,H,1,0,H,11,16,5,3,18,10,5,9,1,2,0,0
301,29/03/08,Cagliari,Roma,1,1,D,1,1,D,10,20,1,8,20,15,6,12,0,4,0,0
302,29/03/08,Lazio,Inter,1,1,D,0,1,A,24,9,6,5,16,12,11,1,2,1,0,0
303,30/03/08,Catania,Torino,1,2,A,1,1,D,22,10,4,5,13,23,12,1,2,5,0,0
304,30/03/08,Empoli,Sampdoria,0,2,A,0,2,A,14,6,2,2,12,26,4,5,1,4,0,0
305,30/03/08,Genoa,Reggina,2,0,H,0,0,D,29,14,8,4,17,22,5,3,1,3,0,0
306,30/03/08,Livorno,Siena,0,0,D,0,0,D,19,9,7,4,13,30,6,3,2,2,0,0
307,30/03/08,Milan,Atalanta,1,2,A,0,2,A,14,16,8,7,15,17,11,3,2,4,1,0
308,30/03/08,Napoli,Palermo,1,0,H,0,0,D,12,15,4,3,18,12,4,6,2,0,0,0
309,30/03/08,Udinese,Fiorentina,3,1,H,1,0,H,17,20,10,4,15,17,7,8,1,1,0,0
310,5/4/2008,Milan,Cagliari,3,1,H,2,0,H,14,9,6,3,26,19,8,4,1,4,0,0
311,5/4/2008,Roma,Genoa,3,2,H,2,0,H,12,14,4,6,12,26,3,5,2,4,0,0
312,6/4/2008,Atalanta,Inter,0,2,A,0,1,A,18,7,2,2,16,11,9,1,1,2,1,0
313,6/4/2008,Catania,Napoli,3,0,H,2,0,H,9,27,5,3,13,17,4,8,2,2,0,0
314,6/4/2008,Fiorentina,Reggina,2,0,H,1,0,H,23,11,10,2,17,14,10,7,1,1,0,0
315,6/4/2008,Palermo,Juventus,3,2,H,1,0,H,7,24,4,7,12,19,3,10,3,2,0,0
316,6/4/2008,Parma,Lazio,2,2,D,2,2,D,16,10,6,4,14,15,10,1,1,0,0,0
317,6/4/2008,Sampdoria,Livorno,2,0,H,0,0,D,14,8,9,2,24,17,13,1,5,3,0,0
318,6/4/2008,Siena,Udinese,1,1,D,0,0,D,14,21,7,10,17,17,2,5,1,1,0,0
319,6/4/2008,Torino,Empoli,0,1,A,0,0,D,14,15,5,3,25,25,5,4,2,2,0,0
320,12/4/2008,Juventus,Milan,3,2,H,2,2,D,13,10,6,6,27,17,3,5,3,1,0,1
321,12/4/2008,Palermo,Catania,1,0,H,0,0,D,19,16,5,1,19,26,5,3,4,2,0,0
322,13/04/08,Empoli,Parma,1,1,D,1,1,D,10,7,3,3,19,17,5,2,4,2,0,0
323,13/04/08,Genoa,Torino,3,0,H,0,0,D,19,10,10,1,12,21,9,3,3,4,0,0
324,13/04/08,Inter,Fiorentina,2,0,H,0,0,D,19,13,10,3,15,13,10,6,2,1,0,0
325,13/04/08,Lazio,Siena,1,1,D,1,0,H,14,11,3,5,21,22,8,2,2,2,0,0
326,13/04/08,Livorno,Cagliari,1,2,A,1,1,D,24,22,9,7,15,13,8,4,3,4,0,0
327,13/04/08,Napoli,Atalanta,2,0,H,0,0,D,14,7,8,4,22,20,7,1,2,0,0,0
328,13/04/08,Reggina,Sampdoria,1,0,H,1,0,H,12,19,4,4,26,16,6,6,2,4,0,0
329,13/04/08,Udinese,Roma,1,3,A,0,0,D,19,29,7,10,18,17,7,7,2,2,0,0
330,16/04/08,Juventus,Parma,3,0,H,2,0,H,15,9,5,3,19,12,4,2,0,2,0,1
331,19/04/08,Fiorentina,Palermo,1,0,H,1,0,H,18,12,6,5,22,17,8,10,2,5,0,1
332,19/04/08,Roma,Livorno,1,1,D,0,0,D,25,6,9,1,12,12,14,0,2,2,0,0
333,20/04/08,Atalanta,Juventus,0,4,A,0,3,A,15,10,3,6,16,27,4,1,3,2,0,0
334,20/04/08,Cagliari,Empoli,2,0,H,1,0,H,12,16,3,6,21,28,2,4,1,5,2,0
335,20/04/08,Catania,Lazio,1,0,H,1,0,H,20,12,6,1,21,12,5,3,1,4,0,2
336,20/04/08,Milan,Reggina,5,1,H,2,1,H,23,14,10,5,14,10,9,10,1,0,0,0
337,20/04/08,Parma,Napoli,1,2,A,1,1,D,10,20,5,8,26,16,7,5,3,2,3,1
338,20/04/08,Sampdoria,Udinese,3,0,H,2,0,H,8,21,4,3,22,16,2,7,1,2,0,1
339,20/04/08,Siena,Genoa,0,1,A,0,1,A,17,9,4,4,20,14,8,2,1,2,0,1
340,20/04/08,Torino,Inter,0,1,A,0,1,A,17,11,3,2,21,10,7,3,6,3,0,0
341,27/04/08,Fiorentina,Sampdoria,2,2,D,0,0,D,13,6,3,4,26,18,1,6,2,3,0,0
342,27/04/08,Genoa,Empoli,0,1,A,0,1,A,8,11,2,3,17,15,5,4,3,3,1,0
343,27/04/08,Inter,Cagliari,2,1,H,1,0,H,21,14,5,3,15,8,6,5,0,2,0,0
344,27/04/08,Juventus,Lazio,5,2,H,4,0,H,13,7,6,5,14,14,5,6,1,0,0,1
345,27/04/08,Livorno,Milan,1,4,A,0,1,A,13,13,1,7,14,10,3,2,3,1,0,0
346,27/04/08,Napoli,Siena,0,0,D,0,0,D,14,4,4,2,14,30,10,0,1,4,0,0
347,27/04/08,Palermo,Atalanta,0,0,D,0,0,D,8,14,1,3,22,25,0,6,2,4,0,0
348,27/04/08,Reggina,Parma,2,1,H,0,1,A,17,3,10,1,16,28,8,2,2,3,0,1
349,27/04/08,Roma,Torino,4,1,H,4,0,H,13,18,7,5,12,12,6,7,1,4,1,0
350,27/04/08,Udinese,Catania,2,1,H,2,1,H,14,21,4,3,25,24,2,12,1,3,0,0
351,4/5/2008,Atalanta,Livorno,3,2,H,0,0,D,10,12,4,5,16,18,2,3,2,3,0,0
352,4/5/2008,Cagliari,Fiorentina,2,1,H,1,0,H,17,13,8,3,18,19,9,4,1,2,0,1
353,4/5/2008,Catania,Reggina,1,2,A,0,1,A,27,7,8,4,23,14,8,2,2,4,0,0
354,4/5/2008,Empoli,Udinese,0,1,A,0,1,A,21,10,6,4,23,18,12,2,4,2,0,0
355,4/5/2008,Lazio,Palermo,1,2,A,1,0,H,15,8,3,2,13,8,5,1,1,0,0,0
356,4/5/2008,Milan,Inter,2,1,H,0,0,D,15,12,4,7,16,21,8,5,4,3,0,0
357,4/5/2008,Parma,Genoa,1,0,H,0,0,D,19,12,5,2,16,28,9,3,0,4,0,0
358,4/5/2008,Sampdoria,Roma,0,3,A,0,0,D,20,18,11,6,8,16,11,4,0,0,0,0
359,4/5/2008,Siena,Juventus,1,0,H,1,0,H,11,8,5,1,19,14,5,11,2,1,0,0
360,4/5/2008,Torino,Napoli,2,1,H,1,0,H,12,16,4,3,21,14,6,3,3,3,0,0
361,11/5/2008,Fiorentina,Parma,3,1,H,1,1,D,22,10,13,2,16,20,11,5,3,4,0,1
362,11/5/2008,Genoa,Lazio,0,2,A,0,2,A,21,7,5,4,22,23,9,1,1,3,0,0
363,11/5/2008,Inter,Siena,2,2,D,2,1,H,22,5,5,4,14,15,14,0,1,5,0,0
364,11/5/2008,Juventus,Catania,1,1,D,0,0,D,15,7,4,3,18,13,5,7,5,1,0,0
365,11/5/2008,Livorno,Torino,0,1,A,0,1,A,12,8,4,4,16,20,5,7,4,4,0,0
366,11/5/2008,Napoli,Milan,3,1,H,1,0,H,22,14,6,4,24,18,6,5,4,3,0,0
367,11/5/2008,Palermo,Sampdoria,0,2,A,0,0,D,19,8,4,3,26,19,6,4,1,1,0,0
368,11/5/2008,Reggina,Empoli,2,0,H,0,0,D,17,13,7,4,15,25,5,6,2,3,0,0
369,11/5/2008,Roma,Atalanta,2,1,H,1,0,H,14,13,4,2,12,17,6,6,0,4,0,0
370,11/5/2008,Udinese,Cagliari,0,2,A,0,0,D,13,11,3,8,20,17,8,4,3,2,0,0
371,17/05/08,Sampdoria,Juventus,3,3,D,2,2,D,13,13,6,5,11,20,8,4,1,2,0,1
372,18/05/08,Atalanta,Genoa,2,0,H,1,0,H,14,4,4,2,23,16,5,6,3,3,0,2
373,18/05/08,Cagliari,Reggina,2,2,D,1,0,H,19,11,8,3,10,6,5,4,0,0,0,0
374,18/05/08,Catania,Roma,1,1,D,0,1,A,24,10,9,2,21,15,8,0,2,2,0,0
375,18/05/08,Empoli,Livorno,2,1,H,1,0,H,16,10,10,3,10,12,3,5,2,0,0,0
376,18/05/08,Lazio,Napoli,2,1,H,1,0,H,8,4,5,2,27,19,3,4,3,3,0,0
377,18/05/08,Milan,Udinese,4,1,H,0,1,A,28,14,9,6,13,17,3,7,2,2,0,0
378,18/05/08,Parma,Inter,0,2,A,0,0,D,14,17,1,6,25,17,5,2,4,2,0,0
379,18/05/08,Siena,Palermo,2,2,D,1,2,A,14,12,4,5,9,12,3,8,1,2,0,0
380,18/05/08,Torino,Fiorentina,0,1,A,0,0,D,8,26,3,11,10,19,6,14,0,1,0,0
381,30/08/08,Sampdoria,Inter,1,1,D,0,1,A,18,15,3,4,19,20,9,8,2,2,0,0
382,30/08/08,Udinese,Palermo,3,1,H,2,0,H,22,14,7,4,17,15,10,4,2,4,0,0
383,31/08/08,Atalanta,Siena,1,0,H,1,0,H,10,5,3,1,18,24,3,6,1,1,0,1
384,31/08/08,Cagliari,Lazio,1,4,A,1,0,H,18,17,4,8,12,17,8,3,4,1,1,0
385,31/08/08,Catania,Genoa,1,0,H,0,0,D,7,12,4,3,22,30,3,8,5,3,0,0
386,31/08/08,Chievo,Reggina,2,1,H,0,0,D,15,9,7,2,15,16,4,9,3,1,1,0
387,31/08/08,Fiorentina,Juventus,1,1,D,0,1,A,13,18,2,5,18,25,3,3,1,3,1,0
388,31/08/08,Milan,Bologna,1,2,A,1,1,D,23,13,8,3,16,12,4,1,1,3,0,0
389,31/08/08,Roma,Napoli,1,1,D,1,0,H,17,19,7,5,17,22,6,8,2,1,0,1
390,31/08/08,Torino,Lecce,3,0,H,2,0,H,13,18,6,4,11,17,6,6,1,3,0,0
391,13/09/08,Inter,Catania,2,1,H,1,1,D,21,12,6,1,15,27,8,5,2,5,1,0
392,13/09/08,Palermo,Roma,3,1,H,1,1,D,18,20,6,7,24,13,5,3,1,2,0,0
393,14/09/08,Bologna,Atalanta,0,1,A,0,1,A,6,13,2,2,19,25,7,5,2,6,0,0
394,14/09/08,Genoa,Milan,2,0,H,1,0,H,16,18,8,6,11,17,6,5,2,4,0,0
395,14/09/08,Juventus,Udinese,1,0,H,0,0,D,19,7,6,3,17,16,7,2,0,1,0,0
396,14/09/08,Lazio,Sampdoria,2,0,H,1,0,H,14,9,4,3,13,20,5,10,0,2,0,0
397,14/09/08,Lecce,Chievo,2,0,H,0,0,D,11,12,4,1,24,23,3,5,2,2,0,0
398,14/09/08,Napoli,Fiorentina,2,1,H,0,1,A,15,19,5,7,14,13,4,4,3,3,0,0
399,14/09/08,Reggina,Torino,1,1,D,1,1,D,12,7,1,5,22,25,9,5,3,1,0,0
400,14/09/08,Siena,Cagliari,2,0,H,1,0,H,9,10,6,3,16,12,7,6,3,3,0,0
401,20/09/08,Catania,Atalanta,1,0,H,0,0,D,8,22,1,5,24,10,4,5,1,1,0,0
402,20/09/08,Roma,Reggina,3,0,H,1,0,H,25,11,9,1,16,15,9,3,0,2,0,0
403,21/09/08,Cagliari,Juventus,0,1,A,0,1,A,12,17,5,5,9,21,3,6,1,1,0,0
404,21/09/08,Fiorentina,Bologna,1,0,H,1,0,H,23,10,8,4,25,14,4,4,3,1,0,0
405,21/09/08,Lecce,Siena,1,1,D,0,1,A,10,11,5,3,17,24,5,6,3,4,0,0
406,21/09/08,Milan,Lazio,4,1,H,2,1,H,14,12,9,4,20,15,7,6,2,1,0,0
407,21/09/08,Palermo,Genoa,2,1,H,1,0,H,14,10,5,3,18,24,4,4,1,2,0,0
408,21/09/08,Sampdoria,Chievo,1,1,D,0,0,D,10,6,3,1,16,15,4,0,2,2,0,0
409,21/09/08,Torino,Inter,1,3,A,0,2,A,14,8,5,5,15,18,8,0,3,1,0,0
410,21/09/08,Udinese,Napoli,0,0,D,0,0,D,14,9,4,1,10,18,1,2,0,2,0,0
411,24/09/08,Atalanta,Cagliari,1,0,H,0,0,D,16,10,7,2,25,17,6,3,1,3,0,0
412,24/09/08,Bologna,Udinese,0,3,A,0,2,A,9,15,1,3,16,28,2,6,3,2,1,0
413,24/09/08,Chievo,Torino,1,1,D,0,1,A,14,8,5,2,17,23,8,3,3,2,0,1
414,24/09/08,Genoa,Roma,3,1,H,1,1,D,14,12,6,4,16,19,5,4,3,5,0,1
415,24/09/08,Inter,Lecce,1,0,H,0,0,D,14,5,2,2,12,15,7,2,2,1,0,0
416,24/09/08,Juventus,Catania,1,1,D,1,0,H,22,8,8,4,16,33,5,3,0,3,0,0
417,24/09/08,Lazio,Fiorentina,3,0,H,0,0,D,23,8,10,1,18,17,7,6,2,3,0,0
418,24/09/08,Napoli,Palermo,2,1,H,1,0,H,14,17,4,4,17,17,1,6,2,3,0,0
419,24/09/08,Reggina,Milan,1,2,A,0,1,A,16,8,7,4,26,26,3,1,1,3,0,0
420,24/09/08,Siena,Sampdoria,0,0,D,0,0,D,6,8,0,2,23,17,2,7,1,2,0,0
421,27/09/08,Fiorentina,Genoa,1,0,H,0,0,D,19,3,5,2,20,33,7,5,5,4,0,0
422,27/09/08,Sampdoria,Juventus,0,0,D,0,0,D,13,10,3,2,13,24,11,2,2,2,0,0
423,28/09/08,Bologna,Napoli,0,1,A,0,0,D,10,4,1,1,4,12,5,3,1,0,0,0
424,28/09/08,Catania,Chievo,1,0,H,1,0,H,18,16,3,7,19,12,3,5,3,0,0,1
425,28/09/08,Lecce,Cagliari,2,0,H,1,0,H,14,16,5,5,14,18,0,9,3,2,0,0
426,28/09/08,Milan,Inter,1,0,H,1,0,H,17,11,5,2,17,14,5,2,2,4,0,2
427,28/09/08,Palermo,Reggina,1,0,H,0,0,D,8,3,1,1,22,23,5,3,1,3,0,0
428,28/09/08,Roma,Atalanta,2,0,H,2,0,H,11,11,4,0,24,13,3,4,2,2,0,0
429,28/09/08,Torino,Lazio,1,3,A,0,1,A,12,12,3,8,20,22,1,2,2,2,2,0
430,28/09/08,Udinese,Siena,2,1,H,2,1,H,15,10,6,3,12,18,7,5,0,2,0,0
431,4/10/2008,Inter,Bologna,2,1,H,1,0,H,22,12,11,4,15,12,11,5,2,2,0,0
432,4/10/2008,Lazio,Lecce,1,1,D,0,1,A,28,6,7,3,12,28,10,3,2,4,0,0
433,5/10/2008,Atalanta,Sampdoria,4,2,H,2,1,H,20,4,11,3,13,25,5,2,3,3,0,2
434,5/10/2008,Cagliari,Milan,0,0,D,0,0,D,12,15,4,4,28,16,5,5,3,3,0,0
435,5/10/2008,Chievo,Fiorentina,0,2,A,0,1,A,11,12,3,8,20,16,5,4,3,2,1,0
436,5/10/2008,Genoa,Napoli,3,2,H,1,1,D,8,13,5,6,21,22,9,3,1,2,2,0
437,5/10/2008,Juventus,Palermo,1,2,A,1,1,D,11,13,3,4,13,31,2,3,2,2,1,0
438,5/10/2008,Reggina,Catania,1,1,D,0,0,D,36,12,7,2,18,23,18,5,2,3,0,1
439,5/10/2008,Siena,Roma,1,0,H,1,0,H,11,16,3,6,16,13,3,4,3,1,0,2
440,5/10/2008,Udinese,Torino,2,0,H,1,0,H,11,6,2,3,14,20,3,4,2,4,0,0
441,18/10/08,Fiorentina,Reggina,3,0,H,1,0,H,28,9,9,1,28,17,13,4,1,1,0,1
442,18/10/08,Napoli,Juventus,2,1,H,0,0,D,12,12,5,5,17,24,2,4,3,4,0,0
443,19/10/08,Bologna,Lazio,3,1,H,3,0,H,4,11,3,5,27,14,5,7,4,4,0,0
444,19/10/08,Catania,Palermo,2,0,H,0,0,D,18,16,4,3,19,13,3,7,0,1,0,1
445,19/10/08,Chievo,Atalanta,1,1,D,1,0,H,14,11,4,4,14,11,13,7,1,1,0,0
446,19/10/08,Genoa,Siena,1,0,H,1,0,H,12,5,6,1,24,16,5,6,1,2,0,0
447,19/10/08,Lecce,Udinese,2,2,D,1,0,H,7,22,2,8,24,21,5,4,4,3,0,0
448,19/10/08,Milan,Sampdoria,3,0,H,0,0,D,16,9,6,3,26,16,6,4,2,1,0,1
449,19/10/08,Roma,Inter,0,4,A,0,1,A,26,18,7,9,13,17,9,10,1,1,0,0
450,19/10/08,Torino,Cagliari,0,1,A,0,0,D,9,4,5,1,17,14,6,6,2,3,0,0
451,25/10/08,Juventus,Torino,1,0,H,0,0,D,11,9,5,0,19,25,7,5,2,3,0,0
452,25/10/08,Siena,Catania,1,1,D,0,0,D,28,4,11,2,11,16,14,2,2,1,0,0
453,26/10/08,Atalanta,Milan,0,1,A,0,0,D,14,6,6,1,21,26,2,0,3,4,0,0
454,26/10/08,Cagliari,Chievo,2,0,H,1,0,H,6,4,4,0,24,21,5,4,3,4,0,0
455,26/10/08,Inter,Genoa,0,0,D,0,0,D,15,12,2,5,16,17,6,2,4,3,0,1
456,26/10/08,Lazio,Napoli,0,1,A,0,0,D,18,8,5,2,26,14,4,4,4,1,0,0
457,26/10/08,Palermo,Fiorentina,1,3,A,0,2,A,17,18,7,5,6,19,6,7,2,1,0,0
458,26/10/08,Reggina,Lecce,2,0,H,0,0,D,14,12,3,3,17,27,8,4,2,3,0,0
459,26/10/08,Sampdoria,Bologna,2,0,H,0,0,D,22,6,9,3,19,21,9,6,2,2,0,0
460,26/10/08,Udinese,Roma,3,1,H,2,0,H,12,24,7,8,25,13,2,9,4,4,0,0
461,29/10/08,Bologna,Juventus,1,2,A,0,1,A,6,13,2,4,18,24,4,8,3,1,0,0
462,29/10/08,Catania,Udinese,0,2,A,0,1,A,23,13,6,6,20,21,2,1,2,4,0,0
463,29/10/08,Chievo,Lazio,1,2,A,1,1,D,9,11,4,2,21,16,6,6,3,2,0,0
464,29/10/08,Fiorentina,Inter,0,0,D,0,0,D,17,12,3,2,17,16,1,7,1,1,0,0
465,29/10/08,Genoa,Cagliari,2,1,H,1,0,H,10,11,6,2,13,11,4,2,2,2,0,0
466,29/10/08,Lecce,Palermo,1,1,D,1,0,H,5,8,1,1,20,23,7,1,0,3,1,0
467,29/10/08,Milan,Siena,2,1,H,1,0,H,14,13,4,4,7,19,6,7,0,2,0,0
468,29/10/08,Napoli,Reggina,3,0,H,2,0,H,9,0,4,0,7,11,1,0,0,1,0,0
469,29/10/08,Torino,Atalanta,2,1,H,0,0,D,8,9,5,3,25,23,4,2,4,2,0,0
470,1/11/2008,Juventus,Roma,2,0,H,1,0,H,21,6,6,0,15,15,11,6,0,2,0,0
471,1/11/2008,Reggina,Inter,2,3,A,1,2,A,17,19,7,7,25,19,4,2,1,1,0,0
472,2/11/2008,Atalanta,Lecce,0,0,D,0,0,D,9,11,1,3,12,18,4,4,1,2,1,0
473,2/11/2008,Cagliari,Bologna,5,1,H,1,1,D,23,4,14,1,14,23,9,2,1,2,0,0
474,2/11/2008,Lazio,Catania,1,0,H,0,0,D,14,6,7,1,9,25,7,2,4,2,0,0
475,2/11/2008,Milan,Napoli,1,0,H,0,0,D,20,8,6,4,26,20,13,2,2,2,0,1
476,2/11/2008,Palermo,Chievo,3,0,H,3,0,H,11,17,3,2,18,16,4,8,1,2,1,0
477,2/11/2008,Sampdoria,Torino,1,0,H,0,0,D,15,10,5,4,18,19,8,2,1,3,0,0
478,2/11/2008,Siena,Fiorentina,1,0,H,0,0,D,10,12,4,4,15,16,6,3,1,1,0,0
479,2/11/2008,Udinese,Genoa,2,2,D,1,0,H,12,21,5,9,20,24,5,6,2,2,0,0
480,8/11/2008,Bologna,Roma,1,1,D,0,0,D,9,10,1,3,20,13,3,2,2,2,0,0
481,8/11/2008,Torino,Palermo,1,0,H,0,0,D,18,9,5,2,10,20,5,4,3,2,0,1
482,9/11/2008,Catania,Cagliari,2,1,H,1,1,D,13,9,6,4,25,18,4,6,4,4,0,0
483,9/11/2008,Chievo,Juventus,0,2,A,0,1,A,7,11,0,5,16,21,3,4,5,4,0,0
484,9/11/2008,Fiorentina,Atalanta,2,1,H,2,0,H,19,11,4,4,28,21,5,0,2,3,0,0
485,9/11/2008,Genoa,Reggina,4,0,H,0,0,D,21,11,6,2,17,15,8,3,3,1,0,1
486,9/11/2008,Inter,Udinese,1,0,H,0,0,D,13,11,5,4,14,12,8,5,2,3,0,0
487,9/11/2008,Lazio,Siena,3,0,H,0,0,D,9,14,5,5,8,17,6,5,1,1,0,0
488,9/11/2008,Lecce,Milan,1,1,D,0,0,D,9,21,3,3,15,14,3,4,3,2,0,0
489,9/11/2008,Napoli,Sampdoria,2,0,H,1,0,H,9,10,3,4,28,25,4,5,4,5,0,0
490,13/11/08,Juventus,Genoa,4,1,H,2,0,H,14,8,5,1,13,22,7,5,0,2,0,0
491,15/11/08,Palermo,Inter,0,2,A,0,0,D,16,18,6,9,16,21,2,9,3,1,0,0
492,16/11/08,Atalanta,Napoli,3,1,H,0,0,D,17,7,7,3,15,14,4,3,2,3,0,1
493,16/11/08,Cagliari,Fiorentina,1,0,H,1,0,H,10,19,3,5,14,12,5,5,1,4,0,0
494,16/11/08,Catania,Torino,3,2,H,2,1,H,20,16,7,3,19,19,7,8,0,2,0,0
495,16/11/08,Milan,Chievo,1,0,H,1,0,H,15,7,7,2,21,15,9,2,2,2,0,0
496,16/11/08,Roma,Lazio,1,0,H,0,0,D,17,15,4,4,17,21,9,4,1,2,1,1
497,16/11/08,Sampdoria,Lecce,3,2,H,2,0,H,19,11,8,5,22,29,2,5,3,3,0,0
498,16/11/08,Siena,Bologna,1,1,D,1,1,D,14,7,8,1,12,15,14,4,1,3,0,0
499,16/11/08,Udinese,Reggina,0,1,A,0,0,D,10,15,1,4,24,22,3,6,3,4,0,0
500,22/11/08,Fiorentina,Udinese,4,2,H,0,1,A,21,25,11,11,23,14,3,10,2,3,1,0
501,22/11/08,Inter,Juventus,1,0,H,0,0,D,20,7,9,2,14,21,8,4,3,2,0,0
502,23/11/08,Bologna,Palermo,1,1,D,1,0,H,13,20,4,8,17,16,3,5,2,2,0,0
503,23/11/08,Chievo,Siena,0,2,A,0,0,D,14,21,5,9,15,17,5,7,4,0,0,0
504,23/11/08,Lazio,Genoa,1,1,D,0,0,D,18,10,8,4,25,27,10,3,1,3,0,0
505,23/11/08,Lecce,Roma,0,3,A,0,2,A,10,16,3,7,16,16,1,4,1,1,0,0
506,23/11/08,Napoli,Cagliari,2,2,D,1,0,H,13,11,6,4,23,19,5,2,3,4,0,0
507,23/11/08,Reggina,Atalanta,3,1,H,2,0,H,9,17,6,1,19,13,2,6,2,1,0,0
508,23/11/08,Sampdoria,Catania,3,0,H,1,0,H,21,16,9,3,19,23,5,6,2,2,0,0
509,23/11/08,Torino,Milan,2,2,D,1,2,A,15,16,5,6,19,16,4,5,2,5,0,0
510,29/11/08,Catania,Lecce,1,1,D,0,0,D,17,11,4,3,23,21,11,1,2,3,0,0
511,29/11/08,Juventus,Reggina,4,0,H,2,0,H,18,10,7,1,24,13,8,3,1,3,0,0
